ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Abraham Lincoln Birthplace NHP,ABLI,National Historical Park,Southeast ,KY,2017,11,"10,644",0,"10,644",0,0,0,0,0,0,0,0,Abraham Lincoln Birthplace NHP,ABLI,National Historical Park,Southeast ,KY,2017,"269,580",0,"269,580",0,0,0,0,0,0,0,0
Abraham Lincoln Birthplace NHP,ABLI,National Historical Park,Southeast ,KY,2017,12,"4,255",0,"4,255",0,0,0,0,0,0,0,0,Abraham Lincoln Birthplace NHP,ABLI,National Historical Park,Southeast ,KY,2017,"269,580",0,"269,580",0,0,0,0,0,0,0,0
Acadia NP,ACAD,National Park,Northeast ,ME,2017,1,"15,520",600,"102,429",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2017,"3,509,271","47,100","24,014,370","47,100",0,"1,657","152,586","55,812","1,597",0,"10,889"
Acadia NP,ACAD,National Park,Northeast ,ME,2017,2,"14,342",600,"94,657",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2017,"3,509,271","47,100","24,014,370","47,100",0,"1,657","152,586","55,812","1,597",0,"10,889"
Acadia NP,ACAD,National Park,Northeast ,ME,2017,3,"20,936",600,"138,175",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2017,"3,509,271","47,100","24,014,370","47,100",0,"1,657","152,586","55,812","1,597",0,"10,889"
Acadia NP,ACAD,National Park,Northeast ,ME,2017,4,"85,267",600,"516,088",600,0,0,594,195,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2017,"3,509,271","47,100","24,014,370","47,100",0,"1,657","152,586","55,812","1,597",0,"10,889"
Acadia NP,ACAD,National Park,Northeast ,ME,2017,5,"222,978","7,500","1,680,423","7,500",0,100,"10,827","3,213",298,0,788,Acadia NP,ACAD,National Park,Northeast ,ME,2017,"3,509,271","47,100","24,014,370","47,100",0,"1,657","152,586","55,812","1,597",0,"10,889"
Acadia NP,ACAD,National Park,Northeast ,ME,2017,6,"476,191","7,500","3,657,913","7,500",0,343,"24,372","9,360",298,0,"1,976",Acadia NP,ACAD,National Park,Northeast ,ME,2017,"3,509,271","47,100","24,014,370","47,100",0,"1,657","152,586","55,812","1,597",0,"10,889"
Acadia NP,ACAD,National Park,Northeast ,ME,2017,7,"743,529","7,500","5,107,426","7,500",0,188,"39,429","12,642",325,0,"2,929",Acadia NP,ACAD,National Park,Northeast ,ME,2017,"3,509,271","47,100","24,014,370","47,100",0,"1,657","152,586","55,812","1,597",0,"10,889"
Acadia NP,ACAD,National Park,Northeast ,ME,2017,8,"762,436","7,500","5,209,104","7,500",0,368,"39,864","11,874",336,0,"3,071",Acadia NP,ACAD,National Park,Northeast ,ME,2017,"3,509,271","47,100","24,014,370","47,100",0,"1,657","152,586","55,812","1,597",0,"10,889"
Acadia NP,ACAD,National Park,Northeast ,ME,2017,9,"595,388","7,500","3,916,584","7,500",0,556,"27,054","13,554",253,0,"1,565",Acadia NP,ACAD,National Park,Northeast ,ME,2017,"3,509,271","47,100","24,014,370","47,100",0,"1,657","152,586","55,812","1,597",0,"10,889"
Acadia NP,ACAD,National Park,Northeast ,ME,2017,10,"507,594","6,000","3,201,030","6,000",0,102,"10,446","4,974",87,0,560,Acadia NP,ACAD,National Park,Northeast ,ME,2017,"3,509,271","47,100","24,014,370","47,100",0,"1,657","152,586","55,812","1,597",0,"10,889"
Acadia NP,ACAD,National Park,Northeast ,ME,2017,11,"53,006",600,"318,037",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2017,"3,509,271","47,100","24,014,370","47,100",0,"1,657","152,586","55,812","1,597",0,"10,889"
Acadia NP,ACAD,National Park,Northeast ,ME,2017,12,"12,084",600,"72,504",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2017,"3,509,271","47,100","24,014,370","47,100",0,"1,657","152,586","55,812","1,597",0,"10,889"
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2017,1,325,200,162,200,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2017,"255,562","1,036","254,438",517,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2017,2,528,70,264,70,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2017,"255,562","1,036","254,438",517,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2017,3,905,0,452,0,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2017,"255,562","1,036","254,438",517,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2017,4,"12,594",65,"12,594",65,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2017,"255,562","1,036","254,438",517,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2017,5,"19,501",95,"19,501",95,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2017,"255,562","1,036","254,438",517,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2017,6,"34,573",65,"34,570",65,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2017,"255,562","1,036","254,438",517,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2017,7,"52,459",106,"52,451",106,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2017,"255,562","1,036","254,438",517,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2017,8,"53,723",115,"53,715",115,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2017,"255,562","1,036","254,438",517,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2017,9,"34,171",0,"34,155",0,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2017,"255,562","1,036","254,438",517,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2017,10,"36,762",105,"36,762",105,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2017,"255,562","1,036","254,438",517,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2017,11,"9,640",110,"9,622",110,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2017,"255,562","1,036","254,438",517,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2017,12,381,105,190,105,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2017,"255,562","1,036","254,438",517,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2017,1,"1,241",0,"1,241",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2017,"43,182",0,"32,539",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2017,2,"2,830",0,"2,830",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2017,"43,182",0,"32,539",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2017,3,"1,841",0,"1,818",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2017,"43,182",0,"32,539",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2017,4,"2,507",0,"2,507",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2017,"43,182",0,"32,539",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2017,5,"5,329",0,"3,621",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2017,"43,182",0,"32,539",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2017,6,"3,750",0,"2,894",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2017,"43,182",0,"32,539",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2017,7,"6,333",0,"4,022",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2017,"43,182",0,"32,539",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2017,8,"3,467",0,"2,209",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2017,"43,182",0,"32,539",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2017,9,"3,621",0,"2,279",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2017,"43,182",0,"32,539",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2017,10,"8,035",0,"5,131",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2017,"43,182",0,"32,539",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2017,11,"2,058",0,"1,817",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2017,"43,182",0,"32,539",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2017,12,"2,170",0,"2,170",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2017,"43,182",0,"32,539",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,1,69,0,148,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,"32,038",0,"65,694",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,2,199,0,462,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,"32,038",0,"65,694",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,3,443,0,"1,010",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,"32,038",0,"65,694",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,4,665,0,"1,408",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,"32,038",0,"65,694",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,5,"1,842",0,"4,526",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,"32,038",0,"65,694",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,6,"2,860",0,"7,271",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,"32,038",0,"65,694",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,7,"3,755",0,"8,383",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,"32,038",0,"65,694",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,8,"18,598",0,"34,286",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,"32,038",0,"65,694",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,9,"2,190",0,"4,758",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,"32,038",0,"65,694",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,10,"1,109",0,"2,822",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,"32,038",0,"65,694",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,11,237,0,464,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,"32,038",0,"65,694",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,12,71,0,156,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2017,"32,038",0,"65,694",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,1,161,0,402,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,"6,613",0,"16,531",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,2,206,0,515,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,"6,613",0,"16,531",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,3,676,0,"1,690",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,"6,613",0,"16,531",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,4,509,0,"1,272",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,"6,613",0,"16,531",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,5,696,0,"1,740",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,"6,613",0,"16,531",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,6,670,0,"1,675",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,"6,613",0,"16,531",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,7,758,0,"1,895",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,"6,613",0,"16,531",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,8,713,0,"1,782",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,"6,613",0,"16,531",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,9,601,0,"1,502",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,"6,613",0,"16,531",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,10,870,0,"2,175",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,"6,613",0,"16,531",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,11,479,0,"1,198",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,"6,613",0,"16,531",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,12,274,0,685,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2017,"6,613",0,"16,531",0,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2017,1,"12,390",15,"18,685",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2017,"201,837",180,"311,595",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2017,2,"10,261",15,"16,249",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2017,"201,837",180,"311,595",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2017,3,"14,158",15,"19,373",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2017,"201,837",180,"311,595",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2017,4,"16,938",15,"25,290",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2017,"201,837",180,"311,595",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2017,5,"16,666",15,"25,600",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2017,"201,837",180,"311,595",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2017,6,"22,557",15,"34,579",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2017,"201,837",180,"311,595",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2017,7,"23,913",15,"36,367",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2017,"201,837",180,"311,595",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2017,8,"21,659",15,"34,468",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2017,"201,837",180,"311,595",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2017,9,"20,686",15,"33,782",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2017,"201,837",180,"311,595",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2017,10,"18,317",15,"29,383",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2017,"201,837",180,"311,595",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2017,11,"13,320",15,"20,801",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2017,"201,837",180,"311,595",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2017,12,"10,972",15,"17,018",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2017,"201,837",180,"311,595",48,0,0,0,0,0,0,0
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,1,"78,345",94,"572,505",94,0,0,0,"1,898",0,0,45,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,"1,221,635","1,128","8,938,806","1,128",0,0,0,"11,019",0,0,"1,605"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,2,"66,001",94,"483,369",94,0,0,0,"1,102",0,0,120,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,"1,221,635","1,128","8,938,806","1,128",0,0,0,"11,019",0,0,"1,605"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,3,"123,078",94,"901,783",94,0,0,0,"2,335",0,0,255,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,"1,221,635","1,128","8,938,806","1,128",0,0,0,"11,019",0,0,"1,605"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,4,"136,039",94,"995,623",94,0,0,0,"1,860",0,0,195,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,"1,221,635","1,128","8,938,806","1,128",0,0,0,"11,019",0,0,"1,605"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,5,"159,830",94,"1,170,855",94,0,0,0,972,0,0,315,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,"1,221,635","1,128","8,938,806","1,128",0,0,0,"11,019",0,0,"1,605"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,6,"155,205",94,"1,136,506",94,0,0,0,212,0,0,270,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,"1,221,635","1,128","8,938,806","1,128",0,0,0,"11,019",0,0,"1,605"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,7,"101,734",94,"744,805",94,0,0,0,238,0,0,165,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,"1,221,635","1,128","8,938,806","1,128",0,0,0,"11,019",0,0,"1,605"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,8,"108,241",94,"790,744",94,0,0,0,702,0,0,45,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,"1,221,635","1,128","8,938,806","1,128",0,0,0,"11,019",0,0,"1,605"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,9,"73,079",94,"534,449",94,0,0,0,100,0,0,75,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,"1,221,635","1,128","8,938,806","1,128",0,0,0,"11,019",0,0,"1,605"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,10,"72,335",94,"529,213",94,0,0,0,240,0,0,90,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,"1,221,635","1,128","8,938,806","1,128",0,0,0,"11,019",0,0,"1,605"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,11,"72,869",94,"532,334",94,0,0,0,192,0,0,30,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,"1,221,635","1,128","8,938,806","1,128",0,0,0,"11,019",0,0,"1,605"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,12,"74,879",94,"546,620",94,0,0,0,"1,168",0,0,0,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,"1,221,635","1,128","8,938,806","1,128",0,0,0,"11,019",0,0,"1,605"
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2017,1,"8,934",0,"17,868",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2017,"132,149",0,"264,295",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2017,2,"11,011",0,"22,022",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2017,"132,149",0,"264,295",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2017,3,"13,584",0,"27,168",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2017,"132,149",0,"264,295",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2017,4,"12,272",0,"24,544",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2017,"132,149",0,"264,295",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2017,5,"16,979",0,"33,958",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2017,"132,149",0,"264,295",0,0,0,0,0,0,0,0
